,open,high,low,close,volume,value
2019-05-15 09:00:00,258600.0,293450.0,258400.0,292100.0,581921.34315082,159749813276.3848
2019-05-16 09:00:00,291950.0,331000.0,289000.0,318200.0,875272.57234866,272090479576.58536
2019-05-17 09:00:00,317950.0,325200.0,269800.0,295300.0,828085.64151919,239414892857.20465
2019-05-18 09:00:00,294750.0,302650.0,281450.0,284000.0,318184.29201681,92668776050.92021
2019-05-19 09:00:00,284150.0,312900.0,282350.0,309350.0,341936.47189203,102985492868.1758
2019-05-20 09:00:00,309150.0,309150.0,290000.0,302150.0,235344.56190198,70527711487.28925
2019-05-21 09:00:00,302300.0,313950.0,297900.0,304100.0,199727.68352677,60688455916.82573
2019-05-22 09:00:00,304100.0,311500.0,293650.0,297350.0,159345.16916237,48371746020.79506
2019-05-23 09:00:00,297200.0,299000.0,278750.0,295850.0,202716.17039072,58708616999.23035
2019-05-24 09:00:00,295850.0,303850.0,290550.0,299000.0,153890.50445969,45887177748.58007
2019-05-25 09:00:00,299000.0,309050.0,296000.0,299200.0,97342.50034489,29376340121.926796
2019-05-26 09:00:00,299200.0,322650.0,292800.0,316350.0,167933.54256786,51545966143.08467
2019-05-27 09:00:00,316350.0,330300.0,313700.0,321000.0,243344.46347106,77797221366.29689
2019-05-28 09:00:00,321000.0,326500.0,315600.0,321450.0,154074.68646923,49437052011.988396
2019-05-29 09:00:00,321450.0,330000.0,311400.0,321150.0,195056.64206746,62833515173.43914
2019-05-30 09:00:00,321150.0,346300.0,299200.0,311200.0,426341.69313599,140742923109.37704
2019-05-31 09:00:00,311200.0,325050.0,299800.0,324500.0,200407.20538499,62882941019.00518
2019-06-01 09:00:00,324500.0,334000.0,316600.0,319800.0,138381.27412781,45049659840.91906
2019-06-02 09:00:00,320100.0,328700.0,319600.0,323700.0,89033.05292561,28867842012.493584
2019-06-03 09:00:00,323700.0,325900.0,307050.0,307350.0,144127.79198757,45891071425.81483
2019-06-04 09:00:00,307600.0,310400.0,289200.0,297500.0,156662.26836591,47339219697.39729
2019-06-05 09:00:00,297500.0,306350.0,293000.0,302350.0,114589.6943649,34391461959.333855
2019-06-06 09:00:00,302350.0,305000.0,289650.0,303400.0,71637.85531504,21305184632.59226
2019-06-07 09:00:00,303400.0,307700.0,297000.0,304100.0,104939.7333047,31722114971.804142
2019-06-08 09:00:00,304200.0,305850.0,298000.0,299950.0,48957.62828318,14786426280.62952
2019-06-09 09:00:00,300000.0,301200.0,283500.0,286900.0,68392.08726178,20046285930.749985
2019-06-10 09:00:00,286500.0,301300.0,280650.0,300950.0,99713.42864817,29121887390.62242
2019-06-11 09:00:00,301150.0,302200.0,291000.0,297450.0,71302.10718489,21174790129.256123
2019-06-12 09:00:00,297400.0,316000.0,295250.0,315250.0,93029.79594081,28234576844.206318
2019-06-13 09:00:00,315250.0,317700.0,307450.0,308100.0,97027.9253087,30251252641.891483
2019-06-14 09:00:00,308400.0,320000.0,305550.0,317800.0,93532.28791975,29140723534.550957
2019-06-15 09:00:00,317900.0,326500.0,313000.0,319500.0,102801.9508951,32770735813.972763
2019-06-16 09:00:00,319500.0,330500.0,317000.0,320150.0,117198.50737553,37968828325.88068
2019-06-17 09:00:00,320200.0,326050.0,319550.0,324100.0,92232.91305868,29762275703.449856
2019-06-18 09:00:00,324350.0,324900.0,314650.0,317800.0,77871.25080125,24887112206.311504
2019-06-19 09:00:00,317800.0,322500.0,316150.0,320400.0,59811.61194191,19136567452.701355
2019-06-20 09:00:00,320450.0,326400.0,316850.0,323350.0,103080.52629168,33073525481.329338
2019-06-21 09:00:00,323350.0,349500.0,323100.0,347450.0,212495.01745699,71780818975.43828
2019-06-22 09:00:00,347450.0,365500.0,344650.0,358300.0,240210.31968659,85712635623.76427
2019-06-23 09:00:00,358300.0,369000.0,352600.0,359100.0,115845.33407891,41846109302.48262
2019-06-24 09:00:00,359100.0,366600.0,349500.0,363050.0,91699.41078024,32995519489.58105
2019-06-25 09:00:00,363250.0,377450.0,361050.0,375900.0,121953.43371358,44871328569.02613
2019-06-26 09:00:00,375900.0,440650.0,373600.0,411200.0,419127.58808459,169394510926.61267
2019-06-27 09:00:00,411500.0,422200.0,347500.0,369000.0,346522.80796193,133487953185.2811
2019-06-28 09:00:00,368850.0,385850.0,364250.0,384000.0,181484.60856997,68383892790.23948
2019-06-29 09:00:00,384000.0,396950.0,366000.0,389700.0,122102.78868019,46213654103.69189
2019-06-30 09:00:00,389700.0,396500.0,363000.0,366050.0,131285.63834147,49660173330.39803
2019-07-01 09:00:00,366250.0,372600.0,343450.0,361250.0,166301.74336992,59476764528.45049
2019-07-02 09:00:00,361200.0,365000.0,331100.0,355150.0,168142.05100704,57911338723.299934
2019-07-03 09:00:00,355150.0,366450.0,350950.0,363650.0,112978.42078534,40523715104.113785
2019-07-04 09:00:00,363650.0,365500.0,340950.0,342750.0,70821.43857176,25110223826.43598
2019-07-05 09:00:00,342750.0,357000.0,340000.0,349550.0,76495.1120648,26645194357.416176
2019-07-06 09:00:00,349050.0,356150.0,344900.0,348050.0,69896.97819551,24539768150.323856
2019-07-07 09:00:00,348100.0,370350.0,344500.0,364550.0,82288.33595197,29409289049.138107
2019-07-08 09:00:00,364600.0,374350.0,359200.0,371450.0,102099.41890406,37430738020.83018
2019-07-09 09:00:00,371450.0,377450.0,362000.0,366150.0,85068.45238739,31567512489.729237
2019-07-10 09:00:00,366000.0,372500.0,336600.0,348500.0,130162.30411548,46311128199.94738
2019-07-11 09:00:00,348500.0,348800.0,318700.0,326250.0,112659.9348829,37154328193.06948
2019-07-12 09:00:00,326250.0,337600.0,318800.0,331400.0,95137.97759656,31319031070.70328
2019-07-13 09:00:00,331400.0,332200.0,321600.0,326600.0,38946.71868717,12717674870.658413
2019-07-14 09:00:00,327100.0,327750.0,274000.0,276200.0,237661.83583478,69858119843.72133
2019-07-15 09:00:00,276150.0,284550.0,245700.0,277750.0,351204.26187486,94612463426.46628
2019-07-16 09:00:00,277750.0,283450.0,235650.0,240750.0,237024.9507695,61295793095.1649
2019-07-17 09:00:00,241000.0,263450.0,231100.0,254250.0,235226.94557481,58050215157.91066
2019-07-18 09:00:00,254250.0,273000.0,245200.0,268700.0,227419.63551243,58964353102.475876
2019-07-19 09:00:00,268750.0,270400.0,256350.0,263300.0,110979.40103121,29200398156.399487
2019-07-20 09:00:00,263300.0,278100.0,262950.0,271800.0,136122.22828104,36902895556.04994
2019-07-21 09:00:00,271950.0,272850.0,260000.0,267350.0,85741.29982041,22908571454.58406
2019-07-22 09:00:00,267350.0,271000.0,253850.0,259300.0,76918.46850457,20257716587.68036
2019-07-23 09:00:00,259250.0,260650.0,250000.0,254150.0,80999.62528146,20683356808.45917
2019-07-24 09:00:00,254400.0,259000.0,240000.0,257150.0,101795.85794706,25290485382.147232
2019-07-25 09:00:00,257050.0,267050.0,255800.0,260350.0,75440.61496648,19794650792.60196
2019-07-26 09:00:00,260350.0,261300.0,252700.0,259850.0,70343.89110392,18065201492.62402
2019-07-27 09:00:00,259900.0,263500.0,240700.0,247250.0,83521.75824736,21129260756.4349
2019-07-28 09:00:00,247400.0,253000.0,238450.0,250850.0,52235.62401768,12903765728.095972
2019-07-29 09:00:00,251000.0,254900.0,245000.0,249900.0,50448.86165003,12597799710.1737
2019-07-30 09:00:00,250150.0,253300.0,243000.0,248150.0,62243.35583363,15429494754.199327
2019-07-31 09:00:00,248150.0,259450.0,247800.0,259150.0,72237.91335573,18277853349.742073
2019-08-01 09:00:00,259300.0,259450.0,250550.0,257000.0,54009.5020731,13717907478.988804
2019-08-02 09:00:00,257100.0,264950.0,254700.0,259800.0,71810.34923978,18671351242.783943
2019-08-03 09:00:00,259800.0,267000.0,258800.0,262250.0,49290.22708547,12973328738.017405
2019-08-04 09:00:00,262250.0,263850.0,256350.0,262500.0,43666.54676763,11342294115.819218
2019-08-05 09:00:00,262500.0,280250.0,262500.0,279650.0,102647.15928281,27880654766.977417
2019-08-06 09:00:00,279700.0,283050.0,267700.0,271650.0,116993.03892408,32093435397.936256
2019-08-07 09:00:00,271700.0,274800.0,264650.0,268250.0,65403.82995617,17659798445.069736
2019-08-08 09:00:00,268300.0,269750.0,258950.0,263200.0,48196.8577846,12826372906.70682
2019-08-09 09:00:00,263200.0,263550.0,249250.0,252550.0,66475.56083855,17020673469.01072
2019-08-10 09:00:00,252550.0,257250.0,244600.0,250150.0,55390.85848283,13868460489.20551
2019-08-11 09:00:00,250150.0,260150.0,249000.0,259850.0,49764.92348056,12670269329.931265
2019-08-12 09:00:00,259900.0,260000.0,252550.0,254100.0,33152.07503008,8466756633.023211
2019-08-13 09:00:00,254100.0,255000.0,245200.0,252300.0,49501.63280131,12438726873.593155
2019-08-14 09:00:00,252350.0,254000.0,225000.0,226850.0,95638.25067961,22949701781.70244
2019-08-15 09:00:00,226900.0,231700.0,211450.0,230350.0,104490.10003264,23341401482.12279
2019-08-16 09:00:00,230300.0,230400.0,218000.0,225100.0,75693.20236016,17026340945.91778
2019-08-17 09:00:00,225100.0,227250.0,222000.0,225950.0,34984.47938638,7864443481.607229
2019-08-18 09:00:00,225950.0,239050.0,222600.0,235550.0,69201.05430902,16049081199.596003
2019-08-19 09:00:00,235550.0,245450.0,233100.0,244500.0,75653.64060282,18155156691.819378
2019-08-20 09:00:00,244500.0,244600.0,234900.0,236850.0,59681.74815664,14264753257.76307
2019-08-21 09:00:00,236850.0,237700.0,220000.0,227050.0,69795.26554906,15889008923.819048
2019-08-22 09:00:00,227050.0,236000.0,221650.0,229850.0,93853.48918687,21465356074.021294
2019-08-23 09:00:00,229850.0,235200.0,227750.0,232250.0,69300.48127797,16048111955.597933
2019-08-24 09:00:00,232300.0,232650.0,225100.0,229950.0,44097.82219427,10082816415.968424
2019-08-25 09:00:00,229950.0,231500.0,221200.0,225050.0,53012.19899355,12053680863.372997
2019-08-26 09:00:00,225100.0,231200.0,223550.0,225900.0,56664.73338436,12909533415.404173
2019-08-27 09:00:00,225900.0,227600.0,222150.0,224650.0,36535.20746518,8201754844.289818
2019-08-28 09:00:00,224650.0,225500.0,203950.0,209800.0,71788.79743394,15526492486.88227
2019-08-29 09:00:00,209800.0,209900.0,199500.0,205100.0,62713.54129737,12862510200.399181
2019-08-30 09:00:00,205050.0,208100.0,201000.0,204600.0,42935.99685909,8792698564.625656
2019-08-31 09:00:00,204600.0,210950.0,201900.0,207800.0,35970.79877921,7383130741.368972
2019-09-01 09:00:00,207800.0,209950.0,203450.0,206500.0,30076.39688086,6215575100.883713
2019-09-02 09:00:00,206500.0,218000.0,205300.0,214050.0,60572.69162259,12707623543.658403
2019-09-03 09:00:00,214050.0,219900.0,210300.0,214250.0,67167.06317544,14458862700.346413
2019-09-04 09:00:00,214250.0,215600.0,208000.0,209100.0,43868.32257278,9320010055.552662
2019-09-05 09:00:00,209300.0,210100.0,203600.0,208200.0,41527.23452423,8605883531.925255
2019-09-06 09:00:00,208200.0,212000.0,200000.0,202700.0,51904.20713637,10768186987.96376
2019-09-07 09:00:00,202700.0,215600.0,201800.0,211800.0,48104.41748128,10055626289.101524
2019-09-08 09:00:00,211850.0,218800.0,211000.0,215550.0,61311.17437047,13193099846.785194
2019-09-09 09:00:00,215950.0,220300.0,209950.0,214950.0,67170.58443859,14432582918.138561
2019-09-10 09:00:00,214650.0,219000.0,212100.0,215000.0,42701.34458215,9219890466.559288
2019-09-11 09:00:00,215000.0,217800.0,210000.0,213200.0,44214.74716908,9450971057.293095
2019-09-12 09:00:00,213550.0,217200.0,211750.0,215600.0,24224.22000606,5183635507.791647
2019-09-13 09:00:00,215600.0,216300.0,212100.0,215600.0,17355.10544262,3712019266.0741
2019-09-14 09:00:00,215650.0,223300.0,213900.0,222800.0,37764.53936329,8240554731.297655
2019-09-15 09:00:00,222800.0,225450.0,220200.0,223450.0,30637.00639853,6822682710.381487
2019-09-16 09:00:00,223550.0,235600.0,222800.0,233500.0,91811.246198,20994372982.477596
2019-09-17 09:00:00,233500.0,254050.0,231650.0,246300.0,106830.98379303,25587092074.487293
2019-09-18 09:00:00,246050.0,257300.0,245900.0,249300.0,86649.75831335,21841576563.25417
2019-09-19 09:00:00,249300.0,266200.0,240150.0,261750.0,124921.50119803,31363814003.047493
2019-09-20 09:00:00,261700.0,263500.0,252700.0,258850.0,62860.33235803,16231910790.066387
2019-09-21 09:00:00,258900.0,262600.0,254500.0,256100.0,36947.24798895,9535828057.542236
2019-09-22 09:00:00,256100.0,256650.0,245800.0,251100.0,40834.70623881,10222222390.713541
2019-09-23 09:00:00,251350.0,251900.0,237350.0,239250.0,51860.63989248,12744503279.101349
2019-09-24 09:00:00,239500.0,242000.0,187300.0,199850.0,191445.81528762,40927642194.57989
2019-09-25 09:00:00,199850.0,211400.0,193000.0,204350.0,122970.45410091,24813584748.760845
2019-09-26 09:00:00,204350.0,206050.0,185000.0,199550.0,107875.31217307,21297753922.541
2019-09-27 09:00:00,199550.0,211700.0,193350.0,208950.0,69343.05267272,13911179435.777523
2019-09-28 09:00:00,208950.0,210750.0,202200.0,209150.0,53033.32642969,11033060404.04169
2019-09-29 09:00:00,209150.0,209950.0,198100.0,203650.0,45123.02906711,9178628050.594053
2019-09-30 09:00:00,203650.0,217400.0,198200.0,216800.0,112223.96663398,23204662126.686604
2019-10-01 09:00:00,216900.0,223300.0,209000.0,211900.0,87954.23292957,19026926147.895847
2019-10-02 09:00:00,212100.0,218350.0,209100.0,217450.0,49989.44972889,10631737998.613297
2019-10-03 09:00:00,217500.0,217900.0,205700.0,210650.0,48610.72590517,10286025319.740833
2019-10-04 09:00:00,210900.0,214650.0,205800.0,210350.0,53260.16344921,11183779044.488642
2019-10-05 09:00:00,210350.0,212000.0,205600.0,210750.0,34882.67693873,7299618599.312479
2019-10-06 09:00:00,210750.0,211350.0,202200.0,204000.0,41175.05278044,8529009187.56829
2019-10-07 09:00:00,204400.0,217300.0,202000.0,214200.0,82527.60257497,17304478046.441025
2019-10-08 09:00:00,214200.0,220300.0,211550.0,215050.0,57488.72494372,12390316134.75378
2019-10-09 09:00:00,214950.0,232350.0,213700.0,229500.0,78139.31055469,17469977887.357086
2019-10-10 09:00:00,229450.0,230650.0,222900.0,227100.0,55615.92238285,12641843940.608171
2019-10-11 09:00:00,227100.0,233900.0,213600.0,214650.0,93239.32713021,20736075050.585773
2019-10-12 09:00:00,214650.0,219250.0,211600.0,213750.0,32887.66410583,7121699580.447523
2019-10-13 09:00:00,213600.0,218450.0,212500.0,214750.0,28575.26871927,6167651228.916078
2019-10-14 09:00:00,214750.0,221500.0,213500.0,220900.0,45712.61313997,9930870168.475489
2019-10-15 09:00:00,220950.0,222650.0,212000.0,214850.0,50323.38661196,10921046023.768978
2019-10-16 09:00:00,214850.0,215750.0,205000.0,208050.0,47922.90853392,10082902083.15188
2019-10-17 09:00:00,208100.0,212300.0,205950.0,209850.0,38538.13204973,8053569006.125631
2019-10-18 09:00:00,209850.0,210400.0,201450.0,205300.0,43757.23208171,9018940214.347103
2019-10-19 09:00:00,205550.0,207450.0,202000.0,204000.0,26950.7164977,5528185660.502774
2019-10-20 09:00:00,204000.0,209050.0,201550.0,207050.0,31299.49670699,6416551310.3116455
2019-10-21 09:00:00,207100.0,210600.0,202800.0,205100.0,48396.43579781,9990978831.283606
2019-10-22 09:00:00,205100.0,206150.0,201500.0,202200.0,40469.34968754,8268765178.083054
2019-10-23 09:00:00,202150.0,202750.0,181300.0,192200.0,99249.50027674,19083643399.220634
2019-10-24 09:00:00,192000.0,193650.0,186600.0,189250.0,51142.20928658,9720593538.115133
2019-10-25 09:00:00,189250.0,216250.0,188550.0,210700.0,124941.53219469,25342193329.45615
2019-10-26 09:00:00,210900.0,226500.0,202550.0,208500.0,155542.11205986,33340092588.515663
2019-10-27 09:00:00,208400.0,217500.0,205100.0,211750.0,88882.40001696,18876530191.252136
2019-10-28 09:00:00,211750.0,217500.0,210200.0,211050.0,81342.97113474,17342935257.99449
2019-10-29 09:00:00,211550.0,223750.0,211050.0,220000.0,100163.1951628,21732619552.523117
2019-10-30 09:00:00,220100.0,222500.0,210500.0,214000.0,75981.20441164,16460378919.345034
2019-10-31 09:00:00,214000.0,215900.0,208500.0,213450.0,55620.44352468,11832456261.57979
2019-11-01 09:00:00,213500.0,216200.0,208800.0,214000.0,50282.25870774,10692200628.114027
2019-11-02 09:00:00,214100.0,216250.0,212500.0,213500.0,28716.78698852,6144969243.381829
2019-11-03 09:00:00,213700.0,215250.0,209950.0,212750.0,29123.52942957,6199567737.82448
2019-11-04 09:00:00,212750.0,218400.0,210500.0,214650.0,57020.47686774,12232778642.91819
2019-11-05 09:00:00,214650.0,222000.0,212000.0,217850.0,67716.66599242,14664667593.880371
2019-11-06 09:00:00,217950.0,223300.0,216950.0,220000.0,52063.56656485,11456937714.771412
2019-11-07 09:00:00,220000.0,221300.0,212850.0,216300.0,51057.11061644,11059941376.293148
2019-11-08 09:00:00,216350.0,218000.0,210500.0,213700.0,44954.62455066,9634081355.450575
2019-11-09 09:00:00,213900.0,215800.0,213050.0,214950.0,22948.08088939,4923019424.834553
2019-11-10 09:00:00,215300.0,222200.0,213000.0,219050.0,47768.97512478,10425333795.531898
2019-11-11 09:00:00,219300.0,220300.0,214700.0,215300.0,47512.60873655,10322797982.093838
2019-11-12 09:00:00,215550.0,218500.0,213100.0,217500.0,45180.42591093,9760317456.411095
2019-11-13 09:00:00,217500.0,220100.0,215500.0,219200.0,37824.6770751,8231226525.866961
2019-11-14 09:00:00,219200.0,219500.0,214050.0,215500.0,39147.86554062,8475677046.982593
2019-11-15 09:00:00,215500.0,217500.0,208200.0,210750.0,54544.51352594,11601194852.090523
2019-11-16 09:00:00,210700.0,214800.0,210100.0,213350.0,24712.23995576,5248992186.963583
2019-11-17 09:00:00,213750.0,216900.0,210650.0,214600.0,31408.0064617,6727121608.226788
2019-11-18 09:00:00,214600.0,214700.0,207500.0,208600.0,42527.00971337,9012334273.399435
2019-11-19 09:00:00,208600.0,209000.0,202100.0,205550.0,49724.36980533,10212983293.74306
2019-11-20 09:00:00,205600.0,207300.0,203200.0,204850.0,33230.67734679,6831240079.071669
2019-11-21 09:00:00,204950.0,205700.0,187000.0,190650.0,89651.40696238,17498094055.450466
2019-11-22 09:00:00,190800.0,193200.0,167100.0,178150.0,162405.94951547,29279489140.7474
2019-11-23 09:00:00,178250.0,183000.0,173900.0,180250.0,63822.9060838,11390468960.3378
2019-11-24 09:00:00,180550.0,181500.0,165450.0,167000.0,77328.33857011,13394107932.421255
2019-11-25 09:00:00,167000.0,177650.0,155100.0,171000.0,167371.80740424,27874237902.993774
2019-11-26 09:00:00,171000.0,176250.0,168450.0,173050.0,78556.93542682,13533542361.955114
2019-11-27 09:00:00,173050.0,181000.0,164500.0,176500.0,132680.59296787,22849237559.662376
2019-11-28 09:00:00,176500.0,180050.0,174350.0,175350.0,57929.47884902,10250770277.690039
2019-11-29 09:00:00,175450.0,184800.0,175100.0,180500.0,46168.11509046,8311028953.723737
2019-11-30 09:00:00,180850.0,181650.0,175700.0,177500.0,25029.49963834,4471244373.45423
2019-12-01 09:00:00,177650.0,177800.0,171000.0,175150.0,33032.0850578,5744507346.577861
2019-12-02 09:00:00,175250.0,176750.0,171250.0,174650.0,18809.24526238,3272722374.066914
2019-12-03 09:00:00,174700.0,176250.0,171950.0,173750.0,15802.50166112,2755044419.7600164
2019-12-04 09:00:00,173900.0,176900.0,170000.0,171650.0,34404.18223184,5962628859.63396
2019-12-05 09:00:00,171600.0,175350.0,170000.0,173700.0,24547.2764349,4236261700.134302
2019-12-06 09:00:00,174000.0,174600.0,171900.0,174050.0,18745.63495958,3249157152.900775
2019-12-07 09:00:00,174100.0,174650.0,172450.0,172650.0,12303.35735825,2135457166.603289
2019-12-08 09:00:00,172850.0,177400.0,171900.0,175750.0,18069.49714988,3150691401.9622254
2019-12-09 09:00:00,175950.0,176400.0,172750.0,173000.0,20841.9793353,3641784733.178124
2019-12-10 09:00:00,173300.0,173950.0,168700.0,170400.0,19094.61849002,3280369497.369695
2019-12-11 09:00:00,170550.0,171400.0,166750.0,168000.0,13740.83501251,2329015282.903551
2019-12-12 09:00:00,167950.0,168900.0,163600.0,166850.0,29756.31327593,4950042836.28413
2019-12-13 09:00:00,166900.0,169150.0,166350.0,168050.0,17705.22421393,2965853507.6267586
2019-12-14 09:00:00,168050.0,168300.0,162400.0,163800.0,18858.2037495,3122907450.138857
2019-12-15 09:00:00,163800.0,166650.0,161600.0,165250.0,26320.8198756,4316552338.180206
2019-12-16 09:00:00,165200.0,165300.0,151600.0,154700.0,36813.66317027,5831279733.271995
2019-12-17 09:00:00,154700.0,154850.0,140000.0,142200.0,47791.72358277,7083989225.417641
2019-12-18 09:00:00,142350.0,155300.0,136250.0,152800.0,62992.3317937,9115378100.354662
2019-12-19 09:00:00,152850.0,154100.0,146350.0,148400.0,33513.23764984,4979495109.614286
2019-12-20 09:00:00,148600.0,150100.0,145150.0,148450.0,30022.9365197,4435655621.24115
2019-12-21 09:00:00,148500.0,148500.0,146300.0,146850.0,8593.1200699,1264944043.98037
2019-12-22 09:00:00,146800.0,152900.0,146700.0,151650.0,19629.56893733,2934782256.5098176
2019-12-23 09:00:00,151750.0,155000.0,146750.0,148000.0,28964.14269457,4400676455.040189
2019-12-24 09:00:00,148000.0,149350.0,146650.0,148200.0,12166.53446032,1801332036.8262935
2019-12-25 09:00:00,148050.0,148200.0,144000.0,145050.0,16008.79778797,2330227538.4343624
2019-12-26 09:00:00,145300.0,150950.0,142650.0,145200.0,23479.15196606,3416939789.281056
2019-12-27 09:00:00,145300.0,146200.0,141150.0,145450.0,20113.03669289,2892382011.9934874
2019-12-28 09:00:00,145550.0,147950.0,144950.0,146600.0,17122.13108037,2505454195.2757297
2019-12-29 09:00:00,146600.0,153500.0,145750.0,150950.0,34268.85983751,5116627856.041095
2019-12-30 09:00:00,150950.0,154000.0,148700.0,149350.0,36088.05432204,5462736867.783459
2019-12-31 09:00:00,149350.0,152200.0,147450.0,148100.0,20994.47620112,3139169755.7044835
2020-01-01 09:00:00,148450.0,151150.0,147500.0,149150.0,15707.69336082,2349794366.965867
2020-01-02 09:00:00,149150.0,149350.0,144150.0,144650.0,20966.41813677,3079711593.957752
2020-01-03 09:00:00,144650.0,153300.0,142500.0,152550.0,46387.46561069,6919894342.078784
2020-01-04 09:00:00,152300.0,154700.0,150750.0,153250.0,22397.54349326,3413505713.898509
2020-01-05 09:00:00,153250.0,157600.0,152950.0,154150.0,27848.10816167,4324747375.477047
2020-01-06 09:00:00,154250.0,163350.0,153750.0,163200.0,46552.13472772,7437830088.770103
2020-01-07 09:00:00,163100.0,166000.0,159300.0,164750.0,49616.42029939,8094730647.332217
2020-01-08 09:00:00,164750.0,170600.0,155300.0,158300.0,58960.77415405,9667672393.317915
2020-01-09 09:00:00,158250.0,159800.0,154200.0,156500.0,21356.6271154,3348772310.21851
2020-01-10 09:00:00,156500.0,164950.0,153550.0,163400.0,40433.69499951,6446026734.128108
2020-01-11 09:00:00,163400.0,166300.0,160800.0,161100.0,52687.26573173,8568384450.073664
2020-01-12 09:00:00,161050.0,164450.0,160250.0,164250.0,24497.45354192,3983849973.17103
2020-01-13 09:00:00,164350.0,165300.0,160700.0,162450.0,22477.90065694,3651056720.819389
2020-01-14 09:00:00,162550.0,185100.0,162200.0,182200.0,191710.41509859,33113374302.891357
2020-01-15 09:00:00,182200.0,193000.0,176350.0,183500.0,157295.6561191,28885452284.1065
2020-01-16 09:00:00,183200.0,185700.0,176750.0,184000.0,54864.90536897,9957309724.266306
2020-01-17 09:00:00,184000.0,197000.0,182000.0,190650.0,111725.32089654,21334248996.05154
2020-01-18 09:00:00,190600.0,205550.0,187050.0,196950.0,148253.17160757,29113777565.99257
2020-01-19 09:00:00,196950.0,202050.0,184100.0,189550.0,117714.00829006,22769210144.52951
2020-01-20 09:00:00,189550.0,192600.0,184550.0,190150.0,47787.57421007,9018008474.652771
2020-01-21 09:00:00,190150.0,194300.0,188750.0,193000.0,49859.66294977,9538978291.80291
2020-01-22 09:00:00,193050.0,196300.0,189500.0,191850.0,37534.49219215,7239869657.471589
2020-01-23 09:00:00,191900.0,192200.0,185300.0,188600.0,35420.12956507,6673703062.824591
2020-01-24 09:00:00,188600.0,190500.0,182300.0,189050.0,37335.61426513,6963312345.409508
2020-01-25 09:00:00,189100.0,189100.0,184150.0,187000.0,19864.60209525,3699486362.1365347
2020-01-26 09:00:00,187050.0,194550.0,186450.0,193950.0,26189.54146949,4990294538.306948
2020-01-27 09:00:00,193950.0,196700.0,191650.0,193500.0,73168.10264098,14238586430.54082
2020-01-28 09:00:00,193500.0,198800.0,193400.0,198250.0,71215.62722153,13982324047.98998
2020-01-29 09:00:00,198250.0,204800.0,197400.0,199400.0,86564.7199363,17384799786.97164
2020-01-30 09:00:00,199400.0,211350.0,195000.0,209050.0,80384.41562443,16227158300.771778
2020-01-31 09:00:00,209100.0,211450.0,201950.0,207950.0,72935.53916479,15159904872.357512
2020-02-01 09:00:00,207950.0,212250.0,207050.0,211500.0,43140.64269594,9074783707.864069
2020-02-02 09:00:00,211500.0,221900.0,208300.0,217300.0,82606.12122658,17928850890.868267
2020-02-03 09:00:00,217300.0,223300.0,216300.0,219450.0,51405.88506891,11303814464.02671
2020-02-04 09:00:00,219450.0,221500.0,212950.0,218600.0,70430.48885868,15283718155.079594
2020-02-05 09:00:00,218600.0,237250.0,217650.0,234450.0,106874.80768941,24122002827.154648
2020-02-06 09:00:00,234500.0,251000.0,229700.0,245550.0,151085.26033247,36576817952.48471
2020-02-07 09:00:00,245550.0,263850.0,245300.0,261900.0,123589.92590971,31713138962.855904
2020-02-08 09:00:00,261900.0,265650.0,249200.0,261000.0,142168.9560787,36774182678.3515
2020-02-09 09:00:00,261000.0,268950.0,259000.0,266200.0,91944.46881316,24381754469.47028
2020-02-10 09:00:00,266200.0,266750.0,253400.0,260900.0,83446.25917061,21661272366.78321
2020-02-11 09:00:00,260900.0,275300.0,253600.0,273450.0,106069.61742897,27972314328.83162
2020-02-12 09:00:00,273450.0,315000.0,273150.0,302600.0,198033.3428242,57853872532.657135
2020-02-13 09:00:00,302450.0,318050.0,289550.0,309500.0,213162.82375337,65396311738.27089
2020-02-14 09:00:00,309750.0,328500.0,302000.0,326850.0,103364.05552541,32447552906.350567
2020-02-15 09:00:00,326600.0,330700.0,305450.0,307400.0,123464.58291796,39540576071.89486
2020-02-16 09:00:00,307400.0,321300.0,280000.0,305050.0,161260.81987465,48961232424.32196
2020-02-17 09:00:00,305000.0,316350.0,284000.0,314850.0,140733.0209172,41625328181.53744
2020-02-18 09:00:00,314850.0,332650.0,306100.0,329050.0,121344.52096146,38693501526.69896
2020-02-19 09:00:00,329050.0,334100.0,307050.0,308200.0,99849.1707268,32215126483.87611
2020-02-20 09:00:00,308150.0,315200.0,296550.0,308900.0,80085.2177459,24597121893.4103
2020-02-21 09:00:00,309000.0,318700.0,305000.0,314400.0,54888.03433777,17167251606.93043
2020-02-22 09:00:00,314550.0,316550.0,306000.0,310800.0,34200.60506388,10644390574.504087
2020-02-23 09:00:00,310700.0,325000.0,310700.0,324500.0,59824.25413107,19102727668.057564
2020-02-24 09:00:00,324500.0,329000.0,313500.0,320000.0,75277.10054013,24181520276.854733
2020-02-25 09:00:00,320000.0,320600.0,298000.0,300000.0,90514.50289519,28012637661.722546
2020-02-26 09:00:00,300000.0,307000.0,270000.0,273850.0,167858.86737952,47824891149.00565
2020-02-27 09:00:00,274000.0,288000.0,254050.0,275850.0,212017.88485137,57410598738.690704
2020-02-28 09:00:00,275850.0,284850.0,261000.0,275800.0,119835.62976384,32635996910.29021
2020-02-29 09:00:00,276150.0,281350.0,264200.0,264400.0,58652.43111828,16068256503.204529
