,open,high,low,close,volume,value
2019-10-05 09:00:00,302.0,306.0,297.0,303.0,48293667.16476211,14599062267.144407
2019-10-06 09:00:00,302.0,309.0,301.0,306.0,55484344.12743937,16867186844.566788
2019-10-07 09:00:00,307.0,335.0,304.0,328.0,180584143.1570913,58421839779.13581
2019-10-08 09:00:00,328.0,342.0,322.0,330.0,126050552.4206452,41684856830.04845
2019-10-09 09:00:00,330.0,340.0,326.0,334.0,107349735.34231813,35793726204.99723
2019-10-10 09:00:00,334.0,335.0,317.0,322.0,70821856.80552725,23017439423.47998
2019-10-11 09:00:00,322.0,327.0,313.0,318.0,81885159.22075099,26131203216.91264
2019-10-12 09:00:00,318.0,330.0,317.0,323.0,39768033.36321734,12883012965.9277
2019-10-13 09:00:00,323.0,335.0,322.0,329.0,53073014.97478381,17471041669.81999
2019-10-14 09:00:00,329.0,353.0,326.0,351.0,132698686.57647836,45314288079.087685
2019-10-15 09:00:00,352.0,355.0,337.0,343.0,125813500.44292061,43527180134.61024
2019-10-16 09:00:00,343.0,348.0,333.0,338.0,94805946.31052625,32230849255.019234
2019-10-17 09:00:00,338.0,360.0,333.0,357.0,136677053.96943256,47853096968.31041
2019-10-18 09:00:00,358.0,358.0,341.0,349.0,110362970.74455942,38315095477.709496
2019-10-19 09:00:00,349.0,355.0,342.0,346.0,79826163.10109283,27844013365.913616
2019-10-20 09:00:00,347.0,350.0,337.0,348.0,68802601.7870325,23637996307.961597
2019-10-21 09:00:00,348.0,348.0,340.0,344.0,51174843.09913222,17589860482.34089
2019-10-22 09:00:00,344.0,355.0,341.0,343.0,71714430.02706496,24946721808.77033
2019-10-23 09:00:00,342.0,345.0,308.0,323.0,187586869.54389644,60639446393.53737
2019-10-24 09:00:00,323.0,330.0,313.0,325.0,113076903.14475998,36347770654.00724
2019-10-25 09:00:00,325.0,355.0,322.0,346.0,194399107.7849391,65898286955.13148
2019-10-26 09:00:00,347.0,361.0,332.0,341.0,216373580.3227796,74789298500.48235
2019-10-27 09:00:00,341.0,351.0,336.0,343.0,158505894.47646472,54649778144.53843
2019-10-28 09:00:00,344.0,350.0,341.0,343.0,102695717.34364347,35494758316.18145
2019-10-29 09:00:00,343.0,358.0,342.0,349.0,134929340.15952352,47190145705.84712
2019-10-30 09:00:00,349.0,355.0,338.0,344.0,111927093.20576449,38794037234.87371
2019-10-31 09:00:00,344.0,349.0,337.0,345.0,66677899.14045561,22894175621.258194
2019-11-01 09:00:00,345.0,345.0,336.0,342.0,50484744.41431562,17218121201.37915
2019-11-02 09:00:00,342.0,347.0,341.0,343.0,42174727.85891425,14479291443.618572
2019-11-03 09:00:00,344.0,345.0,338.0,341.0,33912161.00335442,11574672145.592592
2019-11-04 09:00:00,341.0,347.0,338.0,345.0,46199116.30289138,15788882882.21258
2019-11-05 09:00:00,345.0,352.0,342.0,348.0,86940622.21698149,30239122491.415634
2019-11-06 09:00:00,347.0,360.0,342.0,357.0,90351434.32831135,31672563134.224762
2019-11-07 09:00:00,357.0,364.0,326.0,338.0,203081599.19291252,69426825153.49084
2019-11-08 09:00:00,338.0,338.0,316.0,321.0,132452190.34062578,43016060707.6965
2019-11-09 09:00:00,321.0,328.0,319.0,326.0,38726408.95126772,12542613805.806131
2019-11-10 09:00:00,326.0,328.0,321.0,325.0,48519158.74785834,15758222666.48474
2019-11-11 09:00:00,325.0,327.0,315.0,319.0,54141070.9119478,17319455584.422775
2019-11-12 09:00:00,319.0,321.0,312.0,317.0,43708441.49232615,13850852231.254457
2019-11-13 09:00:00,317.0,322.0,314.0,317.0,37873940.29408248,12029728105.335217
2019-11-14 09:00:00,317.0,317.0,308.0,312.0,42227244.42035304,13183343405.122171
2019-11-15 09:00:00,312.0,314.0,301.0,305.0,50964782.10425116,15651374839.37509
2019-11-16 09:00:00,304.0,309.0,303.0,306.0,21541853.61094144,6592649323.122025
2019-11-17 09:00:00,307.0,310.0,303.0,306.0,23103497.31971749,7094926629.032455
2019-11-18 09:00:00,307.0,307.0,293.0,294.0,57778457.06603416,17354402652.372166
2019-11-19 09:00:00,295.0,299.0,284.0,297.0,77440405.00222905,22514635090.174656
2019-11-20 09:00:00,297.0,302.0,290.0,293.0,42468509.25728567,12526908485.966812
2019-11-21 09:00:00,294.0,296.0,281.0,287.0,70668721.52203888,20300840615.403713
2019-11-22 09:00:00,287.0,291.0,267.0,276.0,120336727.44174647,33482174483.508907
2019-11-23 09:00:00,276.0,280.0,267.0,278.0,56579220.23077508,15452253974.530203
2019-11-24 09:00:00,277.0,279.0,260.0,262.0,57558082.53040258,15497571282.861021
2019-11-25 09:00:00,262.0,266.0,240.0,256.0,201980866.23827988,51216338053.90944
2019-11-26 09:00:00,256.0,261.0,251.0,259.0,77102794.92856237,19755106458.2499
2019-11-27 09:00:00,259.0,268.0,248.0,262.0,140118152.4366418,36243255666.33759
2019-11-28 09:00:00,262.0,269.0,260.0,262.0,89547989.99955688,23640096975.04815
2019-11-29 09:00:00,262.0,273.0,261.0,268.0,59707627.57034472,15926149928.251762
2019-11-30 09:00:00,268.0,271.0,262.0,265.0,30745339.59670201,8186881195.368331
2019-12-01 09:00:00,264.0,265.0,255.0,262.0,39903704.11083969,10361469538.734898
2019-12-02 09:00:00,262.0,265.0,257.0,259.0,28957025.49820376,7534308670.34446
2019-12-03 09:00:00,260.0,262.0,258.0,260.0,20366003.18637442,5287287267.575007
2019-12-04 09:00:00,260.0,261.0,250.0,253.0,47957986.22684454,12280111894.190199
2019-12-05 09:00:00,253.0,263.0,251.0,260.0,42429451.31723308,10855568819.930449
2019-12-06 09:00:00,260.0,264.0,257.0,263.0,37454116.43821374,9760022697.810871
2019-12-07 09:00:00,263.0,268.0,261.0,266.0,20073359.31253681,5293018351.612017
2019-12-08 09:00:00,266.0,270.0,261.0,267.0,29218580.30119496,7761951884.891943
2019-12-09 09:00:00,266.0,269.0,262.0,264.0,26234675.71273264,6973677321.147431
2019-12-10 09:00:00,264.0,265.0,257.0,260.0,20454608.84336547,5331149962.6856165
2019-12-11 09:00:00,261.0,262.0,257.0,259.0,12920519.97928657,3354896472.677486
2019-12-12 09:00:00,260.0,261.0,255.0,256.0,19015860.66971483,4886219152.760999
2019-12-13 09:00:00,256.0,259.0,254.0,258.0,28953127.31920004,7429901768.047524
2019-12-14 09:00:00,258.0,259.0,250.0,252.0,23121531.71360024,5876140354.011027
2019-12-15 09:00:00,253.0,256.0,248.0,253.0,23908654.53344614,6038400163.634512
2019-12-16 09:00:00,254.0,254.0,240.0,242.0,40437690.50167057,9957324423.791649
2019-12-17 09:00:00,242.0,242.0,216.0,218.0,114930159.0316121,26183885842.767094
2019-12-18 09:00:00,218.0,232.0,206.0,228.0,131160385.13059095,28582280641.30557
2019-12-19 09:00:00,228.0,231.0,219.0,222.0,49829711.35822488,11083577298.676533
2019-12-20 09:00:00,222.0,232.0,216.0,228.0,76210258.51006052,17167422696.607513
2019-12-21 09:00:00,228.0,228.0,223.0,225.0,19878591.39574836,4477943534.269827
2019-12-22 09:00:00,225.0,231.0,224.0,230.0,30950665.08530918,7046323887.694483
2019-12-23 09:00:00,230.0,231.0,223.0,223.0,33273664.21403009,7588420343.3883915
2019-12-24 09:00:00,223.0,226.0,221.0,224.0,18309830.86629944,4092107033.932912
2019-12-25 09:00:00,224.0,224.0,220.0,221.0,11826787.6723527,2627500141.597903
2019-12-26 09:00:00,221.0,225.0,218.0,222.0,24493687.01480207,5406381140.694726
2019-12-27 09:00:00,222.0,222.0,215.0,220.0,22340892.62637555,4888025597.097039
2019-12-28 09:00:00,221.0,226.0,220.0,224.0,27527502.71504952,6156183553.899628
2019-12-29 09:00:00,224.0,227.0,222.0,226.0,26469900.4167242,5950230074.045157
2019-12-30 09:00:00,226.0,227.0,222.0,223.0,26913532.02299782,6022434631.502906
2019-12-31 09:00:00,222.0,225.0,220.0,223.0,20688468.00201928,4596439250.104143
2020-01-01 09:00:00,223.0,225.0,221.0,223.0,16452745.72788403,3678741047.25181
2020-01-02 09:00:00,222.0,223.0,214.0,216.0,26363603.25313682,5759186861.099368
2020-01-03 09:00:00,215.0,225.0,211.0,223.0,51550601.20045401,11322044111.329546
2020-01-04 09:00:00,222.0,224.0,221.0,222.0,16639241.52175227,3700535430.434861
2020-01-05 09:00:00,222.0,226.0,222.0,223.0,25483789.96824087,5713659130.266954
2020-01-06 09:00:00,223.0,251.0,223.0,251.0,170608930.4055163,40777986872.88596
2020-01-07 09:00:00,251.0,254.0,238.0,245.0,137202407.74136704,33715854418.620182
2020-01-08 09:00:00,246.0,251.0,232.0,234.0,118773277.84028497,28782502444.45573
2020-01-09 09:00:00,234.0,236.0,229.0,233.0,48707463.79287902,11325454332.168118
2020-01-10 09:00:00,234.0,241.0,228.0,240.0,70627863.21659003,16613645218.603825
2020-01-11 09:00:00,241.0,246.0,236.0,238.0,66951005.30719427,16128214713.166319
2020-01-12 09:00:00,239.0,246.0,238.0,242.0,52651916.51738763,12733008116.202553
2020-01-13 09:00:00,241.0,242.0,237.0,239.0,28705721.71626126,6873396026.121858
2020-01-14 09:00:00,239.0,266.0,239.0,258.0,245805489.24764273,61853469653.98471
2020-01-15 09:00:00,258.0,275.0,253.0,257.0,266793521.48962137,70039365236.26991
2020-01-16 09:00:00,257.0,260.0,248.0,256.0,94639708.87294891,24029133761.59454
2020-01-17 09:00:00,256.0,273.0,253.0,268.0,142009023.55561474,37621690840.08403
2020-01-18 09:00:00,267.0,285.0,262.0,276.0,165866035.0250881,45340148824.93361
2020-01-19 09:00:00,276.0,284.0,259.0,268.0,168174150.4373708,45647214543.50514
2020-01-20 09:00:00,268.0,269.0,257.0,266.0,74649636.77531996,19692049834.90629
2020-01-21 09:00:00,266.0,275.0,263.0,271.0,90932764.99267556,24580745678.72488
2020-01-22 09:00:00,271.0,274.0,267.0,271.0,51960531.26928021,14049557827.71716
2020-01-23 09:00:00,271.0,272.0,258.0,262.0,72822064.21064588,19184059571.921577
2020-01-24 09:00:00,261.0,262.0,250.0,258.0,79419873.36352225,20392495549.243305
2020-01-25 09:00:00,259.0,259.0,253.0,256.0,36638664.91674058,9365295312.51663
2020-01-26 09:00:00,256.0,268.0,255.0,267.0,45545040.46495648,11868843036.62545
2020-01-27 09:00:00,268.0,269.0,262.0,264.0,80984985.83639696,21521117896.702522
2020-01-28 09:00:00,263.0,276.0,263.0,271.0,104953139.98343675,28165586941.53372
2020-01-29 09:00:00,270.0,274.0,268.0,271.0,82606718.11595169,22402573477.504223
2020-01-30 09:00:00,271.0,278.0,264.0,276.0,89359690.9231848,24146351807.22041
2020-01-31 09:00:00,276.0,279.0,270.0,275.0,70805515.23561373,19464808202.653065
2020-02-01 09:00:00,276.0,280.0,275.0,278.0,47259897.12501025,13123974251.483744
2020-02-02 09:00:00,278.0,301.0,274.0,289.0,214247734.43980077,62118002416.29169
2020-02-03 09:00:00,290.0,298.0,287.0,294.0,99437681.39666203,28983038911.55002
2020-02-04 09:00:00,294.0,315.0,286.0,309.0,256092751.15606958,77430558556.39757
2020-02-05 09:00:00,308.0,327.0,308.0,320.0,259442193.4681347,82658994468.56221
2020-02-06 09:00:00,319.0,331.0,312.0,327.0,162367830.0227657,52377409740.913704
2020-02-07 09:00:00,326.0,335.0,325.0,328.0,105882126.16920374,34925994812.18762
2020-02-08 09:00:00,328.0,329.0,309.0,324.0,140089768.94205526,44831431616.66214
2020-02-09 09:00:00,325.0,337.0,319.0,330.0,126117970.96212614,41442568463.166046
2020-02-10 09:00:00,330.0,330.0,315.0,321.0,105716417.02614605,33927747821.969444
2020-02-11 09:00:00,321.0,328.0,312.0,325.0,115111050.2818151,36746903538.35335
2020-02-12 09:00:00,325.0,352.0,324.0,347.0,265056430.4434026,89704797416.37427
2020-02-13 09:00:00,347.0,388.0,342.0,378.0,424695927.489069,156028018435.4471
2020-02-14 09:00:00,378.0,389.0,361.0,384.0,158219617.0579789,59557824802.46101
2020-02-15 09:00:00,385.0,399.0,350.0,357.0,250350330.36457047,94156946417.26724
2020-02-16 09:00:00,357.0,372.0,327.0,344.0,321132680.2124594,111659754802.1911
2020-02-17 09:00:00,344.0,347.0,317.0,338.0,277331133.42544264,91043793178.2007
2020-02-18 09:00:00,338.0,351.0,326.0,347.0,199099552.1572151,67648117640.57091
2020-02-19 09:00:00,347.0,359.0,326.0,327.0,129193052.03044626,44317468801.07164
2020-02-20 09:00:00,327.0,335.0,316.0,326.0,141088835.83094525,45941709892.56258
2020-02-21 09:00:00,326.0,332.0,322.0,326.0,86061930.3231486,28160084819.48597
2020-02-22 09:00:00,326.0,331.0,322.0,327.0,51660842.51089218,16837319320.82562
2020-02-23 09:00:00,326.0,338.0,326.0,335.0,76731130.05176146,25551500222.356964
2020-02-24 09:00:00,334.0,337.0,321.0,326.0,81471200.38548931,26681856281.824856
2020-02-25 09:00:00,326.0,327.0,307.0,307.0,127561298.38589336,40228974733.040504
2020-02-26 09:00:00,307.0,310.0,278.0,281.0,257333748.01082233,74940316808.0984
2020-02-27 09:00:00,281.0,299.0,270.0,288.0,191686259.97696403,54600949330.6975
2020-02-28 09:00:00,289.0,298.0,277.0,287.0,130184014.58543806,37288142034.9858
2020-02-29 09:00:00,288.0,292.0,278.0,278.0,58009786.62395448,16565668344.667345
2020-03-01 09:00:00,278.0,287.0,274.0,276.0,85460683.67391875,23954804672.613647
2020-03-02 09:00:00,276.0,289.0,274.0,287.0,65584027.48771423,18488195031.78013
2020-03-03 09:00:00,287.0,287.0,276.0,280.0,63568975.37300613,17897143053.32947
2020-03-04 09:00:00,281.0,285.0,277.0,281.0,59942259.94083575,16836557636.995491
2020-03-05 09:00:00,281.0,289.0,280.0,286.0,51643640.9859385,14697336412.484282
2020-03-06 09:00:00,285.0,293.0,283.0,291.0,59621379.93277542,17183633906.760513
2020-03-07 09:00:00,291.0,293.0,283.0,283.0,51679494.42884402,14870669336.080805
2020-03-08 09:00:00,283.0,284.0,250.0,251.0,139370745.9721826,36809821457.10224
2020-03-09 09:00:00,251.0,261.0,242.0,257.0,165983689.440142,41872998917.169754
2020-03-10 09:00:00,257.0,260.0,248.0,257.0,90394422.6089679,23010989152.568443
2020-03-11 09:00:00,257.0,259.0,241.0,250.0,84619982.44271584,21115682280.6833
2020-03-12 09:00:00,250.0,252.0,169.0,179.0,533182680.17504585,110830217975.7196
2020-03-13 09:00:00,179.0,208.0,155.0,206.0,811513754.9692147,152877665944.36087
2020-03-14 09:00:00,206.0,210.0,189.0,192.0,204584968.64852712,40445117536.46489
2020-03-15 09:00:00,192.0,205.0,188.0,197.0,163945038.45327416,32019736145.6997
2020-03-16 09:00:00,197.0,198.0,172.0,180.0,281305437.05398613,51249423256.85954
2020-03-17 09:00:00,180.0,192.0,178.0,187.0,201367020.33860302,37429254394.10103
2020-03-18 09:00:00,187.0,189.0,178.0,184.0,149837748.84516746,27387411557.76153
2020-03-19 09:00:00,184.0,217.0,182.0,204.0,264977507.1854388,51840335816.09057
2020-03-20 09:00:00,204.0,219.0,189.0,196.0,325233845.878494,67206660831.767876
2020-03-21 09:00:00,196.0,204.0,191.0,198.0,106220674.41542958,20944652481.707874
2020-03-22 09:00:00,198.0,202.0,186.0,187.0,98239575.97218655,19180872838.28176
2020-03-23 09:00:00,187.0,201.0,185.0,197.0,141585044.2782533,27405546539.13997
2020-03-24 09:00:00,198.0,202.0,194.0,201.0,134481960.53717196,26744068175.12306
2020-03-25 09:00:00,201.0,205.0,195.0,200.0,94861640.74066423,18981794879.867603
2020-03-26 09:00:00,200.0,218.0,197.0,216.0,107453646.00831938,22094553667.072998
2020-03-27 09:00:00,215.0,230.0,209.0,213.0,176014373.92250776,38080115931.74391
2020-03-28 09:00:00,214.0,220.0,202.0,216.0,157306934.34827617,33031966084.900913
2020-03-29 09:00:00,215.0,217.0,199.0,199.0,83113780.35166042,17373890738.630775
2020-03-30 09:00:00,199.0,214.0,199.0,209.0,93354463.1621161,19482203742.375977
2020-03-31 09:00:00,209.0,216.0,206.0,211.0,68001855.2335555,14378985237.36465
2020-04-01 09:00:00,212.0,214.0,207.0,212.0,58693621.17356072,12358705057.475576
2020-04-02 09:00:00,212.0,219.0,212.0,214.0,73815435.9495681,15871809256.635616
2020-04-03 09:00:00,215.0,219.0,214.0,217.0,47908696.66647797,10371799816.026983
2020-04-04 09:00:00,217.0,220.0,215.0,219.0,34330627.70640822,7468557241.580012
2020-04-05 09:00:00,219.0,220.0,213.0,217.0,33804589.57594454,7337085602.873812
2020-04-06 09:00:00,217.0,238.0,216.0,238.0,75720804.2040858,17102708314.270132
2020-04-07 09:00:00,238.0,246.0,229.0,232.0,146417964.7410667,34901992297.85695
2020-04-08 09:00:00,232.0,244.0,231.0,241.0,89452707.30241108,21381450335.82205
2020-04-09 09:00:00,242.0,243.0,235.0,239.0,54023743.57700925,12946753338.730127
2020-04-10 09:00:00,239.0,241.0,221.0,229.0,98414303.09604567,22683939636.19704
2020-04-11 09:00:00,230.0,236.0,227.0,232.0,45451050.24408007,10526501728.302525
2020-04-12 09:00:00,232.0,239.0,229.0,233.0,56268606.4993385,13207407491.62125
2020-04-13 09:00:00,233.0,233.0,223.0,229.0,79144785.29006144,17995079945.557644
2020-04-14 09:00:00,230.0,231.0,225.0,228.0,45707191.37121513,10423666380.642294
2020-04-15 09:00:00,228.0,230.0,220.0,221.0,43690269.3445278,9873924329.666151
2020-04-16 09:00:00,221.0,232.0,213.0,230.0,117112362.87227514,26313396170.224342
2020-04-17 09:00:00,230.0,231.0,226.0,228.0,47561323.53426871,10864271002.818575
2020-04-18 09:00:00,229.0,236.0,228.0,235.0,46835682.27629991,10866877037.674072
2020-04-19 09:00:00,234.0,236.0,228.0,231.0,42568821.45684336,9868911087.087572
2020-04-20 09:00:00,231.0,235.0,221.0,224.0,66436297.27205438,15241563047.905058
2020-04-21 09:00:00,224.0,228.0,222.0,225.0,43166218.427651,9711971250.331184
2020-04-22 09:00:00,226.0,230.0,224.0,228.0,36313118.53588111,8258595999.115785
2020-04-23 09:00:00,228.0,239.0,226.0,233.0,104409164.57396358,24327361362.053604
2020-04-24 09:00:00,234.0,241.0,233.0,235.0,80511564.81101339,19058852984.6402
2020-04-25 09:00:00,235.0,239.0,233.0,236.0,48453790.51620207,11449894313.248194
2020-04-26 09:00:00,236.0,240.0,235.0,240.0,46463120.43682688,11021941100.346125
2020-04-27 09:00:00,239.0,243.0,237.0,241.0,59184417.27585617,14216264478.631094
2020-04-28 09:00:00,241.0,265.0,238.0,261.0,122620858.9573217,30750027013.25406
2020-04-29 09:00:00,261.0,275.0,259.0,272.0,134110685.8319348,35622409211.523964
2020-04-30 09:00:00,272.0,286.0,254.0,257.0,258473984.5476166,69094224432.77867
2020-05-01 09:00:00,257.0,272.0,256.0,265.0,89293671.41124062,23627458642.451126
2020-05-02 09:00:00,266.0,275.0,262.0,271.0,72418167.91871823,19504822885.60024
2020-05-03 09:00:00,272.0,275.0,264.0,269.0,71615347.46260096,19333203265.653828
2020-05-04 09:00:00,268.0,271.0,254.0,267.0,88197228.9957514,23062768067.806107
2020-05-05 09:00:00,267.0,270.0,260.0,265.0,47812459.08346058,12675465476.217709
2020-05-06 09:00:00,264.0,270.0,260.0,262.0,55797104.26478801,14850594783.193213
2020-05-07 09:00:00,262.0,267.0,259.0,264.0,74226913.58292857,19498528729.156178
2020-05-08 09:00:00,264.0,269.0,260.0,265.0,68411838.31558502,18091857142.41397
2020-05-09 09:00:00,265.0,270.0,262.0,263.0,70060966.87453875,18633030138.310715
2020-05-10 09:00:00,263.0,263.0,231.0,242.0,182183628.92055112,44108423746.0036
2020-05-11 09:00:00,242.0,245.0,227.0,235.0,129345585.94804478,30658678175.441822
2020-05-12 09:00:00,235.0,243.0,233.0,239.0,58129392.54229543,13852958635.967848
2020-05-13 09:00:00,239.0,246.0,238.0,245.0,45958822.91635954,11121488241.694624
2020-05-14 09:00:00,244.0,249.0,241.0,246.0,68316058.64890549,16753496600.590727
2020-05-15 09:00:00,245.0,247.0,238.0,241.0,53143761.4107623,12881734323.556057
2020-05-16 09:00:00,241.0,245.0,239.0,241.0,32608749.76820979,7883923881.387152
2020-05-17 09:00:00,242.0,246.0,240.0,241.0,34963647.35151041,8498486701.4334545
2020-05-18 09:00:00,241.0,249.0,241.0,247.0,62366748.04319924,15320589854.675795
2020-05-19 09:00:00,246.0,248.0,242.0,247.0,46825208.72029621,11475623279.629498
2020-05-20 09:00:00,247.0,248.0,241.0,245.0,48417687.79941066,11881532942.358433
2020-05-21 09:00:00,245.0,246.0,230.0,237.0,71356437.00763214,17040206550.330626
2020-05-22 09:00:00,237.0,246.0,234.0,244.0,66767122.82710656,16136770306.011688
2020-05-23 09:00:00,243.0,245.0,241.0,242.0,27086018.62721667,6574217093.414274
2020-05-24 09:00:00,242.0,244.0,235.0,235.0,40087333.32775365,9638469921.102884
2020-05-25 09:00:00,236.0,240.0,232.0,238.0,63937052.24261986,15078573107.151596
2020-05-26 09:00:00,239.0,240.0,233.0,235.0,43183869.27600906,10198506428.348713
2020-05-27 09:00:00,236.0,243.0,235.0,240.0,50082345.55430666,11989686530.355564
2020-05-28 09:00:00,240.0,243.0,237.0,243.0,49287324.58197058,11819656165.630596
2020-05-29 09:00:00,243.0,245.0,237.0,240.0,49129951.11779442,11824673928.650326
2020-05-30 09:00:00,240.0,250.0,238.0,247.0,80071593.60155678,19566435225.733868
2020-05-31 09:00:00,247.0,257.0,242.0,245.0,127815504.03530695,31895680093.938522
2020-06-01 09:00:00,245.0,252.0,244.0,250.0,67809129.19293065,16784441291.252691
2020-06-02 09:00:00,251.0,256.0,239.0,246.0,114444769.35088275,28445658311.7882
2020-06-03 09:00:00,245.0,247.0,243.0,247.0,41856825.91783708,10262754929.143372
2020-06-04 09:00:00,247.0,251.0,243.0,247.0,78830897.82621169,19455799530.63648
2020-06-05 09:00:00,247.0,247.0,243.0,245.0,40700600.24400507,9978509475.609377
2020-06-06 09:00:00,244.0,246.0,243.0,245.0,29205243.30087222,7144258936.534754
2020-06-07 09:00:00,246.0,246.0,240.0,245.0,44663200.5974625,10874445731.864304
2020-06-08 09:00:00,245.0,245.0,241.0,244.0,31836344.27474338,7735668171.9568
2020-06-09 09:00:00,244.0,245.0,241.0,241.0,34745084.93723732,8433111781.557166
2020-06-10 09:00:00,241.0,242.0,239.0,241.0,34202048.49886155,8223409797.706897
2020-06-11 09:00:00,241.0,242.0,224.0,226.0,72590744.88796176,16993018038.934626
2020-06-12 09:00:00,226.0,234.0,224.0,232.0,53062370.13591568,12255576865.810793
2020-06-13 09:00:00,233.0,233.0,230.0,231.0,25404181.68736089,5878326149.170407
2020-06-14 09:00:00,232.0,232.0,227.0,229.0,22396989.50957671,5145113636.156106
2020-06-15 09:00:00,229.0,233.0,220.0,232.0,69258841.84976885,15574725976.926105
2020-06-16 09:00:00,231.0,233.0,228.0,230.0,34800374.58278609,8027734177.363813
2020-06-17 09:00:00,230.0,242.0,229.0,234.0,91036774.6920533,21430470502.59172
2020-06-18 09:00:00,233.0,234.0,227.0,230.0,46688384.92889234,10772543252.758654
2020-06-19 09:00:00,230.0,230.0,225.0,228.0,46570914.07348809,10615828070.308187
2020-06-20 09:00:00,228.0,229.0,225.0,228.0,24091256.03111168,5465824901.022569
2020-06-21 09:00:00,228.0,228.0,224.0,224.0,19683232.93448118,4456919732.949163
2020-06-22 09:00:00,224.0,228.0,224.0,227.0,40211095.14570767,9113158834.649288
2020-06-23 09:00:00,227.0,229.0,225.0,226.0,30132556.74698457,6832479307.552753
2020-06-24 09:00:00,226.0,227.0,219.0,222.0,58867456.79882452,13101261221.479156
2020-06-25 09:00:00,222.0,222.0,215.0,219.0,44724088.99157477,9784475808.914
2020-06-26 09:00:00,218.0,226.0,214.0,220.0,62927693.41569459,13842987705.83433
2020-06-27 09:00:00,219.0,221.0,208.0,213.0,39028822.6565494,8405012957.397036
2020-06-28 09:00:00,212.0,217.0,208.0,213.0,42364805.55624844,9004800385.000025
2020-06-29 09:00:00,214.0,215.0,210.0,212.0,41642943.89164725,8840247752.445326
2020-06-30 09:00:00,212.0,213.0,209.0,210.0,34144914.71783967,7207429413.286743
2020-07-01 09:00:00,210.0,214.0,208.0,212.0,52112629.6501241,10992491905.009571
2020-07-02 09:00:00,212.0,213.0,207.0,209.0,49179309.17047187,10345811394.34994
2020-07-03 09:00:00,209.0,214.0,209.0,211.0,39616656.50288396,8368975904.693141
2020-07-04 09:00:00,211.0,215.0,210.0,212.0,29663539.54130645,6308010343.04388
2020-07-05 09:00:00,213.0,213.0,208.0,211.0,29089592.03681129,6124486412.545696
2020-07-06 09:00:00,211.0,225.0,210.0,224.0,91214424.7219067,19962148250.809586
2020-07-07 09:00:00,224.0,224.0,218.0,219.0,52713431.10429391,11633170062.887764
2020-07-08 09:00:00,219.0,244.0,218.0,243.0,175839025.6971067,41034297460.312386
2020-07-09 09:00:00,242.0,251.0,234.0,241.0,156393215.201513,37759617239.5132
2020-07-10 09:00:00,241.0,241.0,230.0,237.0,70327573.79155044,16526470945.127422
2020-07-11 09:00:00,237.0,243.0,235.0,239.0,54789093.93565473,13095408622.336731
2020-07-12 09:00:00,239.0,241.0,235.0,239.0,41062330.8972702,9780743738.12816
2020-07-13 09:00:00,239.0,245.0,233.0,237.0,81375161.53739917,19502932286.95775
2020-07-14 09:00:00,237.0,239.0,233.0,237.0,56739151.32363262,13389023021.70366
2020-07-15 09:00:00,237.0,238.0,234.0,236.0,35542725.98627865,8386889292.995938
2020-07-16 09:00:00,236.0,236.0,226.0,233.0,66152451.36604428,15237273995.44238
2020-07-17 09:00:00,232.0,237.0,229.0,232.0,61704034.84101754,14376056470.315454
2020-07-18 09:00:00,232.0,240.0,231.0,238.0,45630228.08079285,10755593561.136793
2020-07-19 09:00:00,238.0,241.0,233.0,237.0,45615003.43388414,10780802413.28639
2020-07-20 09:00:00,237.0,238.0,231.0,233.0,44416411.16978282,10457220343.064201
2020-07-21 09:00:00,233.0,240.0,232.0,236.0,54586719.30817173,12877724803.04487
2020-07-22 09:00:00,236.0,242.0,234.0,241.0,37307810.23410694,8839826841.704578
2020-07-23 09:00:00,241.0,248.0,238.0,247.0,89382129.76221377,21744401718.50953
2020-07-24 09:00:00,247.0,247.0,240.0,243.0,57138146.85313458,13876969586.038038
2020-07-25 09:00:00,243.0,257.0,242.0,253.0,75213680.10773484,18769612686.788696
2020-07-26 09:00:00,253.0,266.0,251.0,254.0,152296760.62157184,39332413253.178406
2020-07-27 09:00:00,254.0,268.0,249.0,263.0,160062781.66981974,41415522167.57186
2020-07-28 09:00:00,263.0,275.0,256.0,270.0,146779208.72222242,38826307412.62973
2020-07-29 09:00:00,269.0,295.0,268.0,287.0,201049187.7072249,56853443554.56644
2020-07-30 09:00:00,287.0,295.0,280.0,288.0,136403514.35517234,39307392671.55973
2020-07-31 09:00:00,289.0,309.0,285.0,307.0,123623918.48477098,36441938824.082
2020-08-01 09:00:00,307.0,350.0,302.0,344.0,265852041.85397747,86403122886.94519
2020-08-02 09:00:00,344.0,384.0,320.0,340.0,918142802.44751,318457949776.0015
2020-08-03 09:00:00,340.0,378.0,336.0,367.0,377130464.0502525,136423644808.84738
2020-08-04 09:00:00,366.0,378.0,348.0,359.0,279545212.4281396,101531551439.1232
2020-08-05 09:00:00,359.0,364.0,346.0,358.0,150694468.26380116,53592874817.68574
2020-08-06 09:00:00,357.0,367.0,351.0,358.0,127765440.00465582,45739985793.225746
2020-08-07 09:00:00,358.0,366.0,338.0,350.0,143940098.28361633,51017430420.92136
2020-08-08 09:00:00,349.0,354.0,344.0,348.0,88491510.99023363,30903674694.823803
2020-08-09 09:00:00,348.0,351.0,334.0,340.0,102708395.06862883,35182532667.91071
